"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, (EXCL CRUSHED) - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,480",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, CANNED - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","4,020",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, CRUSHED - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","2,350",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","53.5",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","39.8",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.66",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","4,170",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","2,270",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEAS","PEAS, GREEN, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","1,070",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","PECANS","PECANS - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","6.75",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","PISTACHIOS","PISTACHIOS - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","9.33",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","PLUMS","PLUMS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,350",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","POTATOES","POTATOES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","39.5",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","PRUNES","PRUNES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","959",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","PRUNES","PRUNES, PROCESSING, DRIED - PRICE RECEIVED, PARITY, MEASURED IN $ / TON, DRY BASIS","TOTAL","NOT SPECIFIED","6,790",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","384",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","152",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","105",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","SWEET CORN","SWEET CORN, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","333",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","SWEET POTATOES","SWEET POTATOES - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","75.6",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","TANGERINES","TANGERINES - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","78.9",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","TOMATOES","TOMATOES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","150",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","TOMATOES","TOMATOES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","296",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","WALNUTS","WALNUTS, ENGLISH - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","7,600",""
