"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS - ACRES PLANTED","TOTAL","NOT SPECIFIED","63,600",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,171,310,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","30,456,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","481.9",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,103,984,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","23,850,400",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","6,300",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","67,326,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","329,963",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","30,449,700",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","39,900",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER - ACRES PLANTED","TOTAL","NOT SPECIFIED","40,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","545,753,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","8,325,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","208.6",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","533,730,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","7,817,900",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","7,200",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,023,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","24,995",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","8,317,800",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","23,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY - ACRES PLANTED","TOTAL","NOT SPECIFIED","23,100",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","379,930,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","12,420,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","540",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","12,420,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHERRIES","CHERRIES, SWEET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","275,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHERRIES","CHERRIES, TART - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","229,200,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - ACRES BEARING","TOTAL","NOT SPECIFIED","635,500",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","2,910,844,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,827,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,784,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","5,611,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE - ACRES BEARING","TOTAL","NOT SPECIFIED","6,500",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE - PRODUCTION, MEASURED IN LB, CHERRY BASIS","TOTAL","NOT SPECIFIED","26,000,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","13,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE - TOTAL ACRES","TOTAL","NOT SPECIFIED","7,700",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE - YIELD, MEASURED IN LB / ACRE, CHERRY BASIS","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE, NOT SOLD - PRODUCTION, MEASURED IN LB, CHERRY BASIS","TOTAL","NOT SPECIFIED","1,155,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE, UTILIZED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","57,144,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE, UTILIZED - PRODUCTION, MEASURED IN LB, CHERRY BASIS","TOTAL","NOT SPECIFIED","24,845,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE, UTILIZED - PRODUCTION, MEASURED IN LB, GREEN BASIS","TOTAL","NOT SPECIFIED","4,552,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE, UTILIZED - PRODUCTION, MEASURED IN LB, PARCHMENT BASIS","TOTAL","NOT SPECIFIED","5,690,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","COFFEE","COFFEE, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","12,423",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CRANBERRIES","CRANBERRIES - PRODUCTION, MEASURED IN BARRELS","TOTAL","NOT SPECIFIED","7,440,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","83,500",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS - ACRES PLANTED","TOTAL","NOT SPECIFIED","88,300",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","286,948,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","13,131,400",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","157.3",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","125,511,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","3,309,300",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","63,900",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","161,437,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","487,913",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","13,067,500",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","FRUIT & TREE NUT TOTALS","FRUIT & TREE NUT TOTALS - INDEX FOR PRICE RECEIVED, 2011","TOTAL","NOT SPECIFIED","154.1",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","FRUIT & TREE NUT TOTALS","FRUIT & TREE NUT TOTALS, UTILIZED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,910,844,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC - ACRES HARVESTED","TOTAL","NOT SPECIFIED","25,800",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC - ACRES PLANTED","TOTAL","NOT SPECIFIED","26,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","309,355,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,515,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","175",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","232,600,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,435,800",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","76,755,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","153,510",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GARLIC","GARLIC, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,506,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - ACRES BEARING","TOTAL","NOT SPECIFIED","36,900",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - PRODUCTION, MEASURED IN $, ON TREE EQUIV","TOTAL","NOT SPECIFIED","141,932,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","168,539,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - YIELD, MEASURED IN BOXES / ACRE","TOTAL","NOT SPECIFIED","247",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, FRESH MARKET - PRODUCTION, MEASURED IN $, ON TREE EQUIV","TOTAL","NOT SPECIFIED","134,476,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, FRESH MARKET - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","146,741,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","199,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, FRESH MARKET - SALES, MEASURED IN BOXES","TOTAL","NOT SPECIFIED","4,856,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, PROCESSING - PRODUCTION, MEASURED IN $, ON TREE EQUIV","TOTAL","NOT SPECIFIED","7,456,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, PROCESSING - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","21,798,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","175,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, PROCESSING - SALES, MEASURED IN BOXES","TOTAL","NOT SPECIFIED","4,274,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, UTILIZED - PRODUCTION, MEASURED IN BOXES","TOTAL","NOT SPECIFIED","9,130,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","374,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPES","GRAPES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","5,985,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAZELNUTS","HAZELNUTS, IN SHELL - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","68,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS - ACRES BEARING","TOTAL","NOT SPECIFIED","58,800",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS - PRODUCTION, MEASURED IN $, ON TREE EQUIV","TOTAL","NOT SPECIFIED","409,374,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","575,445,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS - YIELD, MEASURED IN BOXES / ACRE","TOTAL","NOT SPECIFIED","440",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","671,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS, FRESH MARKET - SALES, MEASURED IN BOXES","TOTAL","NOT SPECIFIED","16,766,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","363,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS, PROCESSING - SALES, MEASURED IN BOXES","TOTAL","NOT SPECIFIED","9,084,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS, UTILIZED - PRODUCTION, MEASURED IN BOXES","TOTAL","NOT SPECIFIED","26,450,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1,058,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD - ACRES HARVESTED","TOTAL","NOT SPECIFIED","97,800",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD - ACRES PLANTED","TOTAL","NOT SPECIFIED","98,100",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,332,164,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","33,186,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","339.3",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,332,164,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","33,186,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","33,186,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, LEAF - ACRES HARVESTED","TOTAL","NOT SPECIFIED","61,700",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, LEAF - ACRES PLANTED","TOTAL","NOT SPECIFIED","62,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, LEAF - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,246,208,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, LEAF - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","14,082,000",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, LEAF - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","228.2",""
"SURVEY","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, LEAF, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,246,208,000",""
